UserID,Avg DailySteps,Avg ActiveMinutes,Avg ExerciseMinutes,Avg Calories Burned
1682,11949,64,47,2670
2340,5366,54,23,3121
2343,9617,26,49,2151
1178,5268,31,30,2475
1750,6365,65,1,2505
2411,9484,27,19,1703
2326,9157,39,49,1744
2280,10942,49,52,2273
1773,8929,48,52,3061
2489,8784,56,13,2046
2179,11347,45,37,1728
2424,4316,74,10,2579
1816,8664,22,4,2184
1465,10099,39,32,1698
1536,5374,36,12,2345
1659,7671,86,50,1795
2368,3497,74,10,3126
2385,11653,44,22,2193
1403,7802,52,18,2977
1075,11864,89,10,2242
1645,7579,42,50,2178
1031,9111,50,29,2412
2058,8203,32,13,2811
1125,6631,31,54,3030
1572,11459,88,4,2291
1100,5161,81,12,2007
1576,8779,57,49,2535
2085,4006,19,38,2952
2140,9939,50,56,1628
1680,11675,18,13,2881
1055,9934,69,6,2809
2440,5465,76,20,2817
1575,6520,73,27,2973
1206,11274,18,11,2311
1171,9717,15,39,2740
2320,11893,38,13,2683
2500,3994,23,20,2019
1188,9642,23,46,2448
2468,5867,23,50,2196
1447,9083,74,27,2100
2167,10681,80,36,1918
1636,4655,80,35,2310
2369,8594,34,27,2589
1002,4526,70,32,1698
1531,3569,75,45,2182
1843,7448,51,6,2202
1275,8413,77,60,2137
2372,6454,23,11,2876
2353,11742,49,17,2879
2371,7003,66,57,2843
1071,3878,71,7,2073
1453,7802,20,5,1867
1404,5353,44,11,2465
1264,7875,26,11,1825
2393,3474,46,49,2133
1036,10508,33,0,2328
2416,10614,50,32,3102
2022,9756,55,51,1625
1358,6866,85,16,2476
1817,7783,27,51,3083
2099,7032,66,33,2041
1653,9739,41,25,2050
1265,3775,82,5,2484
2216,10477,83,22,2113
1955,5344,58,21,2357
1477,7372,81,53,2766
2414,6700,79,31,2235
1303,3419,28,57,2959
2357,7502,18,48,2355
1330,9843,34,14,2164
1423,10395,39,18,2449
1399,9135,33,1,2007
1601,5650,38,17,2431
1897,11377,76,36,2224
2147,3740,70,3,2500
1668,10483,34,17,1997
1270,3990,58,33,1983
1478,9555,85,20,1654
2066,8727,88,54,1662
2025,6801,23,24,2420
1223,7039,47,45,2557
2050,9712,60,54,3110
1603,5489,62,9,2832
1962,4082,27,11,2132
1039,9615,28,10,3171
2337,5981,62,46,2608
2016,4173,77,58,2568
2043,7323,80,9,3030
2376,9297,30,29,1965
1828,11683,64,34,2493
1670,6307,54,51,2582
1703,6909,48,2,2204
1181,3726,79,41,1678
2443,11198,37,50,2509
1383,6898,26,41,3064
1425,9460,37,7,2538
1864,11989,30,18,2121
1730,11680,35,21,3159
1174,11051,57,1,2282
1921,3743,41,48,1714
1446,7057,70,5,2230
1249,10386,47,0,2953
1662,3889,17,51,2013
1381,4812,56,0,1713
1144,3711,71,56,1611
1969,4359,29,23,2580
1103,6191,25,51,1941
1468,11291,17,5,1693
1392,3371,60,31,2611
1286,10903,24,27,2073
1468,11291,17,5,1693
2433,11092,55,44,3181
1439,11656,71,57,2608
1068,10754,86,60,1714
2132,4365,48,41,1913
2088,9314,83,13,1633
2005,10085,27,15,2513
1043,3715,56,42,2138
2028,5662,16,12,2232
2119,11386,77,13,3096
1245,10593,35,3,2446
2094,5999,90,23,3084
1576,8779,57,49,2535
1364,7640,88,36,3160
2058,8203,32,13,2811
1671,3896,57,59,3034
2413,7217,27,41,2439
1024,11516,27,28,2650
1893,6742,82,27,2584
1729,5990,52,33,2343
2075,4503,86,49,1854
1313,11497,86,23,2295
1642,10748,20,36,2932
2265,7694,63,45,2318
2443,11198,37,50,2509
1420,5932,35,8,2564
2043,7323,80,9,3030
1279,3632,65,20,2881
1551,9221,89,57,1642
1306,10725,84,10,2267
2069,4495,90,14,2292
1973,11940,73,19,2391
1875,6744,27,56,2709
2072,10803,64,50,2560
1657,11935,80,34,1975
1046,6080,33,55,1691
1820,6140,67,26,2043
1660,3397,63,33,2110
1503,6436,81,6,1906
1261,6939,40,13,2438
2435,10384,36,5,2128
1081,8455,59,58,2082
1246,3662,45,38,3037
2181,5464,75,0,3193
1972,9147,69,27,3010
1171,9717,15,39,2740
1298,8368,35,59,1704
1629,3462,32,12,2202
1076,7158,20,40,2527
1139,4521,42,28,1851
1413,7618,33,25,2924
1134,5668,37,53,2788
1733,5912,88,19,1887
2405,5936,57,26,2674
1852,5926,58,18,2224
1987,10285,20,38,1746
2106,3427,81,13,1846
1185,11695,38,15,1813
2395,7628,18,38,2582
1974,8173,39,36,2982
2170,8055,20,39,2231
1084,6463,30,41,3198
2348,6080,81,3,2187
2407,9457,36,13,2542
2398,4667,83,46,2143
1720,10186,31,17,2325
2402,8112,76,48,2285
1662,3889,17,51,2013
1449,10514,28,6,1796
1287,5985,73,55,1864
2080,10611,44,8,2195
2028,5662,16,12,2232
1508,5047,31,15,2629
1240,10697,29,17,2793
2301,9929,81,7,1693
1622,4975,52,10,2816
2094,5999,90,23,3084
2400,11745,33,47,3051
2336,8883,49,3,3016
2173,4416,30,37,1647
2486,6629,30,34,1680
2258,6922,76,34,2984
1994,5573,17,21,2233
2029,11523,82,8,2190
1885,11764,22,59,2909
2475,10959,47,29,2665
2472,4107,79,52,1617
1917,5491,29,6,2555
2177,9646,31,47,3179
2218,11994,32,32,1948
1046,6080,33,55,1691
1415,11831,43,55,2391
1853,5599,27,16,2697
2300,6135,33,60,1816
1680,11675,18,13,2881
1094,3270,58,31,3017
1179,5258,71,38,2109
1769,11190,89,23,2668
1777,11458,47,49,2953
1934,3712,85,35,2058
2370,5508,45,46,3020
2477,10163,21,53,1684
2268,7271,63,30,2986
1442,9781,30,30,2805
2108,7647,68,59,3137
2021,10265,75,36,1730
2225,3888,58,0,2426
2293,9547,30,36,2476
2415,4030,32,18,2600
1217,5600,58,8,2953
2468,5867,23,50,2196
1936,4494,27,32,2227
1132,9789,33,41,1634
2459,8926,44,43,1808
1288,8649,56,0,2493
2125,6744,41,42,2874
1413,7618,33,25,2924
1261,6939,40,13,2438
1816,8664,22,4,2184
1574,10017,65,32,2852
2167,10681,80,36,1918
1972,9147,69,27,3010
2337,5981,62,46,2608
1751,8488,36,16,2849
1539,9705,27,32,2081
1100,5161,81,12,2007
1566,8793,45,0,2106
1051,7260,71,0,1788
2327,4748,81,14,2201
2388,9737,66,31,2698
1834,6212,75,41,3093
2416,10614,50,32,3102
1820,6140,67,26,2043
1613,8939,57,60,1869
1664,7181,31,26,2107
1344,6327,70,15,3071
1489,11016,30,54,2254
2214,7032,69,44,1824
1283,3837,81,24,2885
2132,4365,48,41,1913
1232,7913,79,35,1804
1025,7090,64,47,2247
1215,3512,85,25,2471
1167,4971,52,1,2725
1116,5197,34,52,1878
2442,7661,51,6,1665
1551,9221,89,57,1642
1543,11077,69,30,1645
2408,3544,25,21,1608
1199,8090,45,55,1846
1588,5846,56,33,2167
1516,4400,27,11,2471
1129,5190,40,27,2899
1837,6458,86,58,3170
1630,11631,64,19,2901
1778,6136,39,10,3170
1388,10437,84,58,2884
2225,3888,58,0,2426
2238,6617,68,23,3127
2243,5914,76,9,2228
1868,7908,40,18,2651
1386,6733,29,31,2925
1436,3986,82,41,2746
1110,7754,69,5,2694
2296,6771,68,32,3178
2494,6247,62,60,1727
1394,8850,20,3,2354
1436,3986,82,41,2746
1950,10147,87,33,2250
2176,10842,60,56,2352
1347,6699,30,53,1861
1463,10750,40,60,2707
1448,7101,84,60,3171
1051,7260,71,0,1788
1628,7225,24,54,2026
2119,11386,77,13,3096
1789,3546,30,40,2618
1473,6814,66,9,3082
1890,4677,72,27,1958
1635,9152,48,27,3007
1529,10133,48,40,2625
1266,10640,66,37,3190
1266,10640,66,37,3190
1985,7929,74,29,2885
2098,9280,84,13,2305
2468,5867,23,50,2196
2201,10108,19,7,2672
1661,10887,61,10,2673
1568,11066,64,27,1821
2077,3609,66,25,2838
2176,10842,60,56,2352
1057,7256,16,22,2572
1183,4436,43,60,1822
1074,5277,24,30,2895
1979,9052,22,48,2714
1706,10677,72,56,2474
1207,11684,68,12,2788
1308,7015,27,31,1951
2290,4933,69,60,3047
1945,9043,63,5,2025
1290,10278,81,12,2369
2408,3544,25,21,1608
1947,8765,15,41,1957
2016,4173,77,58,2568
1614,5873,88,59,2111
1451,8149,67,27,2928
2116,6022,37,17,3134
1813,7643,32,59,2275
1789,3546,30,40,2618
2009,8594,37,52,2163
1180,4837,88,33,2021
1801,8830,40,55,2177
1929,4184,46,32,1656
1851,9776,21,13,2522
2048,8853,46,21,1606
1428,9274,66,48,2519
1656,9561,20,44,2838
1283,3837,81,24,2885
2042,9902,15,57,3026
2149,7143,47,17,1985
1496,11229,15,30,2442
1499,8875,79,58,3009
1077,6600,61,26,2804
2322,7076,21,25,2372
2227,5069,53,7,2981
2086,5968,23,4,2997
2028,5662,16,12,2232
2489,8784,56,13,2046
1922,6751,26,58,2045
1486,3088,45,60,2876
1491,6730,76,46,2203
1754,11209,73,20,2714
1716,6530,62,51,2428
1776,5159,62,41,2676
2120,7126,51,20,2315
1073,3524,75,26,2042
1621,5459,59,16,2078
2165,5629,16,42,1699
1647,3006,22,29,2947
2354,8963,88,50,2553
1887,11274,77,13,2443
1831,7875,25,3,2898
2232,10549,67,29,3059
1791,5676,19,18,2672
2250,8118,75,9,2763
1688,11250,58,36,2802
1081,8455,59,58,2082
1027,9732,82,49,1679
1795,7095,38,38,3136
1725,4367,44,1,2252
1710,9896,84,9,2669
1070,5499,40,27,1729
2275,9392,39,44,1690
1971,4575,87,60,2562
2282,4839,78,55,3185
1593,9614,23,41,2484
2367,9954,35,18,2151
1945,9043,63,5,2025
1795,7095,38,38,3136
2228,11612,80,15,1862
2143,10584,71,9,2108
1022,11917,23,46,2321
1903,10987,71,35,1648
2105,4162,23,50,3180
1097,8663,85,34,3168
1511,3092,76,49,2596
2467,5118,71,27,2884
1795,7095,38,38,3136
1465,10099,39,32,1698
1997,8405,71,41,2103
2145,8062,54,8,2121
1892,3868,47,9,2678
1030,10409,80,60,2408
2072,10803,64,50,2560
1978,9842,21,23,2728
1141,10837,29,43,2803
1478,9555,85,20,1654
2479,10027,75,46,1835
1838,6069,34,6,1917
2480,3462,67,59,2919
1026,9801,72,46,2705
1400,9922,63,39,2706
1296,9305,26,56,2677
1922,6751,26,58,2045
1283,3837,81,24,2885
1931,4118,56,34,1965
1756,11155,88,29,2391
2026,9891,88,35,3096
2084,6463,75,25,1692
1039,9615,28,10,3171
2314,4879,22,35,2638
1027,9732,82,49,1679
2494,6247,62,60,1727
2305,4479,84,6,2808
1350,4961,53,30,3088
1020,5937,49,23,2449
1024,11516,27,28,2650
1606,3646,77,39,2354
2136,3667,87,16,1835
1862,4281,67,56,2699
2154,11504,86,7,2718
2212,10012,50,27,2680
1600,11984,69,49,2432
1670,6307,54,51,2582
1467,8313,17,23,1731
2458,3129,58,52,3102
1486,3088,45,60,2876
1244,9481,61,33,2146
1065,6001,75,8,1983
2187,5637,54,3,1924
2423,8211,48,51,2026
1115,9623,50,39,1641
1298,8368,35,59,1704
1484,3079,43,39,2493
2143,10584,71,9,2108
1699,11891,64,33,1801
1916,5766,38,43,3166
1970,7033,80,2,1760
1989,7718,81,53,3082
1001,9135,87,41,3184
1399,9135,33,1,2007
1958,5629,88,16,3156
1998,7856,53,50,2056
1335,7103,77,33,1896
1081,8455,59,58,2082
1055,9934,69,6,2809
1276,8289,73,53,1880
1436,3986,82,41,2746
1721,6558,61,46,1610
2356,6921,32,43,1835
2258,6922,76,34,2984
1196,8796,19,5,2705
2087,6657,85,5,2997
2499,3483,28,23,1911
1156,9325,83,10,2729
2225,3888,58,0,2426
1874,4679,77,13,2496
1750,6365,65,1,2505
2081,11742,88,27,1956
1683,6066,29,40,1969
1807,4063,88,60,2025
1198,9736,37,26,2574
1089,3855,24,55,1754
1347,6699,30,53,1861
2440,5465,76,20,2817
1075,11864,89,10,2242
1892,3868,47,9,2678
1061,3110,66,58,1862
1698,7229,26,47,1667
2357,7502,18,48,2355
1171,9717,15,39,2740
1981,5131,53,53,2421
2049,3255,30,27,2312
2475,10959,47,29,2665
1811,5962,32,30,3064
1719,6780,81,44,1700
1643,3864,54,54,1976
1013,9298,22,24,2103
1384,5794,65,17,2759
1665,3312,26,48,2912
2140,9939,50,56,1628
1184,4333,47,47,3121
2263,5758,62,16,2530
1219,3147,88,46,2093
1660,3397,63,33,2110
1555,5230,87,4,2059
1935,9624,42,51,2939
1669,5786,72,5,1735
2004,11621,34,57,2506
1535,8898,15,18,3044
1045,5183,56,60,3069
1665,3312,26,48,2912
1174,11051,57,1,2282
1422,3221,59,8,2180
1326,11587,41,30,2947
1654,6644,38,54,2598
2034,8088,18,12,2851
1388,10437,84,58,2884
2357,7502,18,48,2355
2374,8961,84,43,2947
1875,6744,27,56,2709
1389,8915,23,22,2848
1894,10368,24,2,2988
1646,5514,59,30,2434
2416,10614,50,32,3102
1285,6177,63,2,2062
1003,11835,73,25,1653
1697,5432,33,20,2671
2284,3107,27,6,1703
1317,4496,33,32,2939
1882,3851,34,43,1886
1855,9481,70,6,2199
2325,5566,23,29,1947
1473,6814,66,9,3082
1973,11940,73,19,2391
1275,8413,77,60,2137
1928,3390,60,8,2878
1966,8912,68,11,1803
1528,5374,62,33,3142
2459,8926,44,43,1808
1351,6769,84,1,2619
1524,4710,56,31,2024
1586,6696,27,31,2869
2237,11748,39,55,2711
2206,11534,83,46,2549
1746,6596,45,37,3128
1660,3397,63,33,2110
2060,3437,16,43,2428
2385,11653,44,22,2193
1185,11695,38,15,1813
1371,8586,61,16,1728
1759,11571,53,11,2321
2446,9287,52,3,2299
2292,7344,62,17,2050
1346,9521,62,16,3113
1131,3705,16,40,2053
1864,11989,30,18,2121
2046,11095,37,17,2884
1726,9224,44,13,2404
1422,3221,59,8,2180
2129,3395,26,37,3127
2097,6594,62,13,1970
2080,10611,44,8,2195
2321,9367,89,6,1622
1269,3761,55,41,2344
2360,3950,33,43,1644
1955,5344,58,21,2357
1835,7576,89,24,2848
1543,11077,69,30,1645
1800,7777,72,14,1871
2363,6383,45,49,1626
2210,9040,37,29,2992
1997,8405,71,41,2103
1076,7158,20,40,2527
2373,6400,90,26,3125
1838,6069,34,6,1917
2201,10108,19,7,2672
1665,3312,26,48,2912
2165,5629,16,42,1699
1692,8471,19,51,2881
1745,9847,69,46,3040
1282,3210,56,14,2805
2114,11107,49,3,2007
1373,5700,62,14,2815
1694,6096,62,27,2963
2206,11534,83,46,2549
2143,10584,71,9,2108
1187,8974,53,30,2081
1202,10025,54,18,2330
1089,3855,24,55,1754
2015,9886,32,45,2821
1568,11066,64,27,1821
2071,11214,76,43,2276
2238,6617,68,23,3127
1834,6212,75,41,3093
2233,9309,31,19,2104
2157,5574,69,15,2272
1643,3864,54,54,1976
2007,5988,23,3,2563
2321,9367,89,6,1622
1058,11158,34,12,1690
1976,6642,88,30,2696
2210,9040,37,29,2992
2145,8062,54,8,2121
1811,5962,32,30,3064
2076,11952,83,49,1940
2047,3599,29,18,1927
1300,9029,66,6,2704
1294,11964,42,19,2980
1538,3497,65,13,1907
2468,5867,23,50,2196
2079,6811,16,12,1756
2328,8227,89,4,2596
2369,8594,34,27,2589
1253,10848,60,9,3093
1176,8767,42,19,2379
2033,6078,67,47,2347
2336,8883,49,3,3016
1856,10029,60,0,2979
1632,8779,57,31,2222
1307,3869,61,48,3126
1447,9083,74,27,2100
1212,11411,84,9,2273
1453,7802,20,5,1867
1630,11631,64,19,2901
2352,10586,28,14,2153
1513,9302,84,4,2298
1864,11989,30,18,2121
2281,4537,21,35,1981
1917,5491,29,6,2555
1848,7265,48,53,2726
1229,6011,59,6,2320
1554,9845,52,17,1731
1447,9083,74,27,2100
1498,9609,23,19,3082
2258,6922,76,34,2984
2267,5047,80,52,2664
1584,11454,23,5,2088
2309,9672,49,58,2824
2053,10950,83,7,2113
1033,6789,16,24,2368
1908,6504,43,24,2706
2325,5566,23,29,1947
2119,11386,77,13,3096
1570,3003,79,1,2923
1689,7328,41,26,1964
2235,4589,31,3,2245
2452,9091,82,26,2318
2166,9160,71,41,2037
1708,6172,52,60,2501
1726,9224,44,13,2404
2050,9712,60,54,3110
1920,11599,39,49,3063
1984,9320,24,15,3052
1872,8487,22,6,2722
1890,4677,72,27,1958
1937,9059,75,34,2101
2430,8839,36,55,1762
1792,11165,68,43,2820
2298,6570,33,16,2326
1115,9623,50,39,1641
2352,10586,28,14,2153
1618,4154,60,47,2561
1726,9224,44,13,2404
2392,8256,81,26,3026
2477,10163,21,53,1684
2140,9939,50,56,1628
1439,11656,71,57,2608
1033,6789,16,24,2368
1681,4842,32,56,2125
2461,4293,36,42,1979
1242,3317,87,31,1937
2499,3483,28,23,1911
1204,4823,65,55,2165
1478,9555,85,20,1654
1082,7478,21,55,1763
1754,11209,73,20,2714
2456,6757,77,13,2906
2147,3740,70,3,2500
1321,6292,74,43,3007
1713,7159,33,43,2269
2491,9468,79,25,1871
1569,6141,89,50,2188
2383,7749,47,44,2267
2433,11092,55,44,3181
2201,10108,19,7,2672
1907,9770,61,19,2195
1446,7057,70,5,2230
1082,7478,21,55,1763
2419,7474,42,26,1651
1468,11291,17,5,1693
1552,4620,38,15,2399
1159,8610,18,32,1702
1598,3060,83,36,2713
1740,4656,79,53,1810
2469,10159,78,17,2428
1868,7908,40,18,2651
1683,6066,29,40,1969
1616,5348,56,23,2534
1581,4100,21,22,2981
1599,4783,57,29,2294
1946,6461,63,24,2898
2044,4956,65,4,2627
2192,10062,78,39,2987
1026,9801,72,46,2705
1983,8823,83,40,1733
1710,9896,84,9,2669
1590,4819,58,42,2408
1123,10585,52,54,1674
1250,7926,48,60,2896
1744,7105,54,12,2920
2362,11343,30,11,2249
2460,7489,15,49,1877
1643,3864,54,54,1976
1992,10701,74,19,1872
1065,6001,75,8,1983
2011,8888,17,18,2043
1218,3887,39,9,2393
1630,11631,64,19,2901
1469,10283,90,39,2098
1293,4116,38,12,2151
1859,5485,39,60,3154
1538,3497,65,13,1907
1745,9847,69,46,3040
2471,11209,81,39,1858
2239,9674,75,48,2737
1637,9991,57,39,2392
1293,4116,38,12,2151
1324,7364,41,21,1948
2461,4293,36,42,1979
1493,9479,35,18,2432
1992,10701,74,19,1872
2255,9556,83,27,2815
1685,5436,64,8,1742
2257,3354,90,19,2382
1174,11051,57,1,2282
2061,9674,30,30,2040
1238,4630,59,19,2871
1588,5846,56,33,2167
2202,5083,81,46,2147
1176,8767,42,19,2379
2458,3129,58,52,3102
1597,4368,65,40,2951
1128,10159,29,19,2395
1513,9302,84,4,2298
2340,5366,54,23,3121
2410,7532,58,48,2729
2256,8715,19,34,3094
1986,9176,32,54,2903
1176,8767,42,19,2379
1224,10031,88,45,2360
1794,11033,18,49,2145
1627,6886,72,14,2627
1738,5185,63,5,1947
2134,5329,80,21,1913
1327,4994,20,6,2358
2164,6501,81,12,2643
1182,9528,53,51,2728
1410,7388,37,51,2883
2230,6013,60,21,2847
1746,6596,45,37,3128
1828,11683,64,34,2493
1987,10285,20,38,1746
1362,11554,18,59,2946
2372,6454,23,11,2876
1821,11524,67,26,2872
1784,11535,50,47,2834
2225,3888,58,0,2426
2475,10959,47,29,2665
1799,11393,54,49,1673
1097,8663,85,34,3168
1631,3497,86,5,2953
2473,8409,50,42,1940
1857,7441,23,11,2439
2489,8784,56,13,2046
1402,4015,48,31,2123
1592,10827,31,29,2554
1927,5407,83,21,2324
1331,9913,50,53,2926
1389,8915,23,22,2848
2212,10012,50,27,2680
2259,11526,58,46,2093
2274,6787,33,35,3089
1828,11683,64,34,2493
2459,8926,44,43,1808
1308,7015,27,31,1951
2049,3255,30,27,2312
1821,11524,67,26,2872
2078,8984,88,51,2997
1986,9176,32,54,2903
1038,3770,73,46,2559
2482,4419,35,21,2237
1312,10828,58,33,1735
1322,11967,45,51,2093
1651,5120,32,17,2107
1173,6303,59,33,1603
2393,3474,46,49,2133
1138,10201,72,15,2185
1826,11303,17,5,1939
1673,5251,76,55,2484
1212,11411,84,9,2273
1170,10788,69,12,2809
2377,5217,26,53,2281
2244,9988,68,29,2887
2151,9956,33,9,1740
2345,9050,48,26,2888
2078,8984,88,51,2997
2045,5164,44,42,3032
2331,5949,55,39,2906
1341,5124,62,45,1971
1182,9528,53,51,2728
2111,10596,44,29,1613
2031,6205,43,30,2183
1071,3878,71,7,2073
1904,5153,19,58,2780
2244,9988,68,29,2887
1607,5789,48,9,2128
2181,5464,75,0,3193
1426,11898,57,14,1626
1115,9623,50,39,1641
1656,9561,20,44,2838
1329,11466,25,53,2451
1101,5363,86,9,3135
1732,9568,73,38,1888
1845,6327,24,36,2302
1834,6212,75,41,3093
2449,5986,31,38,3088
1233,3398,68,7,2126
1479,10223,60,27,1963
1581,4100,21,22,2981
1795,7095,38,38,3136
1385,11101,60,51,1742
1819,4410,66,51,1759
2469,10159,78,17,2428
1234,3572,25,6,3169
1239,10890,35,20,2163
1008,5321,90,7,2812
1460,6412,28,17,2236
1029,11294,70,56,2127
1533,4536,23,14,2354
1571,4581,49,53,3028
1491,6730,76,46,2203
1941,6642,72,5,2567
2361,10806,16,35,2339
2042,9902,15,57,3026
1249,10386,47,0,2953
2057,4762,88,25,2995
1605,11203,74,46,2725
1644,7391,50,10,2731
1854,11847,55,39,3082
2496,3797,90,29,2530
1702,9555,60,1,2765
1140,9828,29,33,2204
1042,7907,77,25,2201
1517,3554,31,41,3105
1937,9059,75,34,2101
1539,9705,27,32,2081
1870,4346,26,10,2645
2310,3258,81,36,1638
1176,8767,42,19,2379
1292,11224,15,50,1646
1313,11497,86,23,2295
1738,5185,63,5,1947
2025,6801,23,24,2420
1355,8005,40,47,2767
2194,8820,42,52,2996
2275,9392,39,44,1690
1468,11291,17,5,1693
1185,11695,38,15,1813
1188,9642,23,46,2448
2133,10677,27,3,1801
1615,9074,81,46,1934
1328,7985,70,15,1921
1613,8939,57,60,1869
1089,3855,24,55,1754
1793,6572,25,21,2754
2168,7882,58,11,2977
1527,9561,80,52,2343
1850,3120,57,41,2104
2069,4495,90,14,2292
1392,3371,60,31,2611
2018,11986,45,15,1671
1085,4293,22,0,2282
2220,4268,54,7,2033
1633,11274,71,41,2897
2338,7298,87,44,3097
1674,5452,76,41,2427
1281,7869,50,40,2508
2160,7812,74,10,2985
1705,4583,86,56,2469
1389,8915,23,22,2848
1343,8402,82,5,3061
2363,6383,45,49,1626
1764,6125,53,11,1724
2229,9926,45,55,2244
2348,6080,81,3,2187
1277,8727,84,16,1772
1533,4536,23,14,2354
1259,10572,42,13,2857
1330,9843,34,14,2164
1189,9887,45,13,2170
1275,8413,77,60,2137
1783,11346,37,30,1697
2088,9314,83,13,1633
1254,5807,19,28,2788
1275,8413,77,60,2137
2042,9902,15,57,3026
2027,9653,38,25,1968
1517,3554,31,41,3105
1853,5599,27,16,2697
1628,7225,24,54,2026
1011,9530,71,60,2634
2248,6243,79,41,2763
1079,5676,77,37,2473
1664,7181,31,26,2107
1142,6722,82,60,2767
2412,10627,56,53,2906
2289,10704,85,56,2347
1467,8313,17,23,1731
1088,8754,59,34,2133
2454,11204,62,33,2468
2248,6243,79,41,2763
2362,11343,30,11,2249
1216,3847,40,5,1988
1124,4331,45,59,1741
2059,6123,32,30,2569
2167,10681,80,36,1918
1127,5798,43,0,2743
2486,6629,30,34,1680
1930,9891,30,58,2481
1296,9305,26,56,2677
1482,10176,89,56,2915
1341,5124,62,45,1971
1945,9043,63,5,2025
1668,10483,34,17,1997
1713,7159,33,43,2269
1403,7802,52,18,2977
1657,11935,80,34,1975
1644,7391,50,10,2731
1156,9325,83,10,2729
1814,4932,29,59,3195
1219,3147,88,46,2093
1758,7985,22,28,2058
2376,9297,30,29,1965
2356,6921,32,43,1835
1456,7833,38,37,2836
1681,4842,32,56,2125
1527,9561,80,52,2343
1227,7358,88,28,2150
2315,11801,72,8,2004
1528,5374,62,33,3142
1580,10432,49,45,2406
1375,7459,17,57,1812
1677,7441,56,3,1723
2304,4117,68,60,3070
1013,9298,22,24,2103
1796,6337,55,3,2985
1723,3628,60,14,2401
1781,6268,33,10,1614
2343,9617,26,49,2151
1324,7364,41,21,1948
1766,4693,90,8,2952
2070,4485,79,4,1938
2012,11419,54,20,2568
1376,11113,40,5,1648
2249,10474,89,45,2133
1441,7791,27,48,1605
1524,4710,56,31,2024
1450,8461,83,7,3104
1900,11054,80,55,2503
2205,9199,27,41,2277
1694,6096,62,27,2963
2460,7489,15,49,1877
1324,7364,41,21,1948
2494,6247,62,60,1727
1319,7153,57,18,3169
2102,10236,69,5,1936
1171,9717,15,39,2740
1226,10912,87,32,2137
1230,5939,56,7,2175
1236,11867,66,37,2219
2382,11255,60,52,2154
1431,5464,65,38,2775
1497,11335,73,58,2265
2207,4079,16,35,2487
1043,3715,56,42,2138
1926,3366,67,3,2452
1812,5460,55,23,2696
1803,10494,17,57,1912
2169,7275,76,29,2885
2167,10681,80,36,1918
2422,9467,85,40,2103
1563,11117,89,52,2055
1072,4496,72,10,1741
2296,6771,68,32,3178
1151,11390,37,0,2136
1388,10437,84,58,2884
1009,5743,79,49,3168
1398,6452,41,12,2800
1121,4401,59,15,1669
2263,5758,62,16,2530
2479,10027,75,46,1835
2203,4876,63,39,2645
1895,10461,61,21,2710
1987,10285,20,38,1746
2164,6501,81,12,2643
1513,9302,84,4,2298
1159,8610,18,32,1702
2342,8837,42,24,2911
2482,4419,35,21,2237
1177,10019,68,11,2929
1569,6141,89,50,2188
2332,7124,45,34,2019
2261,5468,25,35,1860
2223,9623,29,59,2233
1045,5183,56,60,3069
2387,5337,27,10,2689
2175,4196,19,15,2314
1634,3574,56,59,2034
2240,4191,26,36,2990
1290,10278,81,12,2369
2073,4598,50,27,2321
1976,6642,88,30,2696
1159,8610,18,32,1702
2008,9513,64,23,3200
1432,5413,36,39,3128
1719,6780,81,44,1700
2156,3251,77,28,2976
2326,9157,39,49,1744
1173,6303,59,33,1603
2479,10027,75,46,1835
2156,3251,77,28,2976
1289,9364,34,43,1863
2064,8274,72,58,2540
1265,3775,82,5,2484
1438,3158,44,47,2240
2388,9737,66,31,2698
1965,11677,62,9,2497
1517,3554,31,41,3105
1585,11675,50,43,2403
1175,3240,43,19,1749
1598,3060,83,36,2713
2237,11748,39,55,2711
1472,3737,18,43,2432
1821,11524,67,26,2872
2352,10586,28,14,2153
2104,8813,86,35,1955
1308,7015,27,31,1951
2273,4427,52,51,1658
1595,4457,60,6,2073
2344,3685,43,50,2278
2196,3247,63,60,2899
1466,6901,68,34,1874
2327,4748,81,14,2201
1650,11429,34,57,2214
1429,9417,76,39,1714
2357,7502,18,48,2355
2376,9297,30,29,1965
2068,9237,21,44,1820
2292,7344,62,17,2050
1585,11675,50,43,2403
2492,9077,65,2,1752
1615,9074,81,46,1934
1841,5777,49,26,3162
1413,7618,33,25,2924
1756,11155,88,29,2391
2314,4879,22,35,2638
2293,9547,30,36,2476
1886,4643,57,29,2193
1130,10089,60,1,2254
1953,4161,81,45,2460
2114,11107,49,3,2007
1764,6125,53,11,1724
1506,9095,66,1,2649
2066,8727,88,54,1662
2353,11742,49,17,2879
1946,6461,63,24,2898
1664,7181,31,26,2107
1748,7799,69,44,3199
1040,7465,15,50,2143
1988,10278,79,16,2224
2456,6757,77,13,2906
2033,6078,67,47,2347
1318,8756,67,29,1785
1078,7182,78,43,1738
1133,10712,88,30,1945
1505,5480,58,24,1873
1772,7100,57,10,2286
1123,10585,52,54,1674
2292,7344,62,17,2050
1127,5798,43,0,2743
1374,6364,47,49,2927
1633,11274,71,41,2897
1562,5416,32,52,2050
2426,10982,79,0,2356
1613,8939,57,60,1869
1088,8754,59,34,2133
1678,7555,87,45,2997
1029,11294,70,56,2127
1241,11041,85,47,2033
2063,6753,23,13,2595
1597,4368,65,40,2951
1261,6939,40,13,2438
