UserID,ExerciseType,ExerciseDurationMinutes
1562,HIIT,63.0
2018,Pilates,75.0
2188,Swimming,48.0
2039,Stretching,45.0
1801,Weightlifting,62.0
1887,Pilates,44.0
2352,Pilates,62.0
1911,HIIT,17.0
1867,Swimming,52.0
1764,Running,99.0
1878,Weightlifting,30.0
1190,Cycling,112.0
1189,Swimming,96.0
1544,Walking,60.0
2490,Yoga,118.0
2297,Yoga,65.0
2290,Pilates,24.0
2065,Running,29.0
2457,Walking,92.0
1914,Walking,78.0
1202,HIIT,103.0
1323,Running,110.0
2473,Running,104.0
1272,Yoga,75.0
1233,Swimming,42.0
1855,Yoga,111.0
2072,Cycling,85.0
1879,Cycling,28.0
1005,Pilates,81.0
2078,HIIT,64.0
1652,Running,77.0
2181,Walking,19.0
2342,Cycling,110.0
1071,Yoga,11.0
1193,Weightlifting,71.0
1061,HIIT,31.0
2319,Pilates,63.0
1841,Swimming,52.0
1061,HIIT,115.0
1794,Yoga,33.0
1213,Yoga,108.0
2431,HIIT,29.0
1239,Cycling,77.0
1593,HIIT,39.0
1199,Swimming,17.0
2496,Running,80.0
1537,Weightlifting,58.0
1727,Cycling,53.0
2157,Swimming,120.0
1772,Weightlifting,105.0
2108,Stretching,93.0
1181,Yoga,107.0
2425,Pilates,76.0
1414,Yoga,83.0
1659,HIIT,27.0
1045,Yoga,116.0
1136,Pilates,62.0
2398,HIIT,46.0
1113,Stretching,31.0
1916,Weightlifting,18.0
1096,Yoga,29.0
1303,Swimming,108.0
1396,Walking,48.0
2366,Stretching,24.0
2055,Stretching,110.0
2155,Pilates,39.0
1829,Walking,29.0
1968,Weightlifting,96.0
1597,Pilates,59.0
1149,Cycling,83.0
1022,Yoga,26.0
1444,Stretching,34.0
2031,Cycling,34.0
2071,Weightlifting,19.0
1164,Walking,69.0
2454,Cycling,107.0
1175,Stretching,115.0
1962,Cycling,79.0
1856,Swimming,84.0
2371,Swimming,109.0
1997,Walking,26.0
2135,Yoga,90.0
1045,Cycling,104.0
1515,Yoga,92.0
1523,Running,19.0
2286,HIIT,93.0
2003,Yoga,48.0
1896,Swimming,46.0
1704,Yoga,28.0
1126,Yoga,84.0
1145,Yoga,77.0
1522,Stretching,12.0
1593,Stretching,56.0
1929,Yoga,86.0
1915,Swimming,75.0
1726,Cycling,19.0
1644,Stretching,70.0
1299,Cycling,12.0
2314,Walking,28.0
2183,Running,65.0
1995,Yoga,17.0
1039,Stretching,104.0
2254,Running,84.0
2483,Cycling,31.0
1686,Stretching,103.0
1470,Running,79.0
1912,Yoga,11.0
2464,Walking,117.0
1867,Weightlifting,94.0
1834,Yoga,75.0
1638,Yoga,14.0
1967,Yoga,53.0
2282,Cycling,62.0
1981,Pilates,17.0
1240,Weightlifting,78.0
2220,Pilates,93.0
1441,Weightlifting,103.0
1208,Swimming,62.0
1281,Stretching,117.0
1592,Swimming,113.0
2101,Stretching,94.0
1563,Pilates,30.0
1664,Pilates,96.0
1568,Swimming,99.0
2270,Pilates,91.0
1400,Cycling,12.0
2366,Walking,48.0
2203,Weightlifting,118.0
2172,Weightlifting,33.0
2315,Cycling,49.0
2056,Pilates,12.0
1374,HIIT,22.0
1809,Cycling,50.0
1988,Running,26.0
2088,Walking,99.0
1542,Weightlifting,89.0
2054,Swimming,58.0
1783,Swimming,50.0
1789,Running,87.0
1563,Pilates,30.0
1994,Yoga,25.0
1857,Cycling,49.0
1683,Weightlifting,70.0
2346,Pilates,24.0
1225,Yoga,74.0
1603,Pilates,25.0
1434,HIIT,45.0
1932,Walking,33.0
2237,Running,50.0
2330,Pilates,27.0
1850,Walking,15.0
1015,Weightlifting,32.0
1839,Running,72.0
1542,Pilates,41.0
1495,Yoga,106.0
1304,Stretching,16.0
1758,Running,48.0
1899,Stretching,70.0
1745,Pilates,110.0
2254,Stretching,88.0
1654,Weightlifting,100.0
1083,Swimming,10.0
1605,Swimming,75.0
1271,HIIT,25.0
2221,Running,81.0
2169,HIIT,79.0
1096,Cycling,28.0
2001,HIIT,15.0
2068,Yoga,96.0
2058,Pilates,12.0
1524,Weightlifting,63.0
1861,Walking,105.0
1302,Walking,57.0
2229,Swimming,63.0
1167,Cycling,68.0
2006,Weightlifting,35.0
1041,Weightlifting,102.0
2484,Yoga,65.0
1081,Running,111.0
1368,Cycling,71.0
1005,Walking,105.0
1521,HIIT,37.0
1556,Walking,12.0
2470,Walking,43.0
1960,Walking,82.0
2260,Stretching,50.0
1440,Yoga,60.0
2256,HIIT,32.0
2131,HIIT,68.0
1899,Weightlifting,89.0
1972,HIIT,73.0
2481,Weightlifting,15.0
1060,Stretching,51.0
1971,Yoga,25.0
2140,Running,46.0
1659,Yoga,85.0
1867,Weightlifting,111.0
1877,Walking,29.0
1540,Walking,41.0
2457,Swimming,22.0
2373,HIIT,72.0
2133,Weightlifting,107.0
1425,Weightlifting,94.0
1249,Walking,114.0
1564,Cycling,22.0
1327,Pilates,14.0
1060,Pilates,90.0
2478,HIIT,117.0
1059,Walking,61.0
2107,Weightlifting,96.0
1899,Weightlifting,16.0
1485,Pilates,89.0
1272,Running,54.0
1990,HIIT,52.0
1342,Walking,86.0
2056,Pilates,88.0
1853,Pilates,21.0
1742,Pilates,58.0
1293,Weightlifting,38.0
1011,Weightlifting,14.0
1647,Weightlifting,61.0
1460,Walking,20.0
1047,Pilates,43.0
2262,Swimming,30.0
1265,Stretching,24.0
1596,Pilates,43.0
1892,HIIT,116.0
2105,Swimming,71.0
1998,Pilates,107.0
1294,Cycling,24.0
1134,Running,51.0
1820,Yoga,11.0
1468,HIIT,16.0
2352,Running,44.0
1406,Cycling,50.0
2310,Swimming,64.0
1243,Pilates,33.0
1003,Swimming,54.0
1764,Pilates,33.0
1416,Weightlifting,85.0
1823,Pilates,80.0
1662,Cycling,33.0
1537,Weightlifting,97.0
2149,Running,50.0
1751,Stretching,93.0
1581,Weightlifting,82.0
1732,Stretching,84.0
2009,Walking,58.0
1887,Cycling,26.0
1100,Weightlifting,85.0
1824,Running,107.0
2389,Stretching,68.0
1733,Cycling,98.0
1757,Cycling,76.0
1760,HIIT,52.0
1017,Yoga,92.0
2495,Swimming,33.0
2270,Swimming,78.0
1410,Yoga,93.0
1610,Swimming,24.0
2086,Running,88.0
1581,Stretching,54.0
1768,Pilates,44.0
1238,Cycling,110.0
1833,Cycling,118.0
1577,Stretching,117.0
1950,Cycling,60.0
2368,Walking,82.0
2045,Swimming,63.0
1383,Yoga,44.0
1919,Running,97.0
2192,Yoga,74.0
1065,Weightlifting,13.0
1149,HIIT,81.0
1698,Yoga,92.0
1222,HIIT,81.0
1389,Stretching,120.0
1282,Swimming,66.0
1082,Weightlifting,68.0
1281,Stretching,56.0
2148,Pilates,94.0
1584,Pilates,119.0
2219,Weightlifting,102.0
1879,Swimming,69.0
1936,Cycling,94.0
1928,Swimming,105.0
2318,Swimming,94.0
1300,HIIT,13.0
1269,Weightlifting,57.0
1246,Yoga,54.0
2103,Yoga,58.0
1038,Swimming,92.0
1198,Pilates,27.0
1279,Running,81.0
2021,HIIT,25.0
1745,Walking,81.0
1743,Stretching,14.0
2236,Running,110.0
1743,Weightlifting,99.0
1468,HIIT,87.0
2062,Walking,84.0
1526,Cycling,62.0
2169,Swimming,78.0
2062,Yoga,57.0
1028,Walking,119.0
2335,Cycling,49.0
2324,HIIT,120.0
2054,Yoga,104.0
1243,Yoga,97.0
1091,Swimming,77.0
1675,Pilates,55.0
2360,Pilates,21.0
2198,Running,99.0
1177,Cycling,11.0
2464,Running,18.0
1332,Running,11.0
1760,HIIT,62.0
1108,Swimming,25.0
1786,Cycling,84.0
1215,Weightlifting,68.0
2350,Yoga,52.0
1007,Weightlifting,119.0
1356,Stretching,52.0
1793,Swimming,35.0
1758,HIIT,78.0
1282,Pilates,31.0
1277,Stretching,36.0
2331,Stretching,41.0
1078,Weightlifting,37.0
2278,Pilates,111.0
1370,Cycling,24.0
1846,Pilates,79.0
1176,Yoga,48.0
1552,Swimming,16.0
1287,Cycling,119.0
1326,Pilates,78.0
2437,Pilates,82.0
1540,Cycling,105.0
2119,Cycling,93.0
1988,Running,25.0
1307,Stretching,120.0
2489,Weightlifting,73.0
1897,Swimming,78.0
1887,Cycling,16.0
1861,Stretching,114.0
2247,Weightlifting,110.0
1267,Stretching,62.0
1553,Pilates,66.0
2020,Pilates,24.0
2414,Weightlifting,26.0
1416,Yoga,51.0
1553,Weightlifting,11.0
2224,Running,80.0
2196,Swimming,90.0
1599,Walking,120.0
1213,HIIT,21.0
1485,Swimming,93.0
1999,Running,55.0
2125,Cycling,88.0
1517,Cycling,68.0
1204,Stretching,96.0
2436,Weightlifting,60.0
2292,Pilates,12.0
1075,Walking,35.0
1146,Yoga,110.0
1887,Walking,73.0
2432,Walking,64.0
1338,Walking,12.0
1273,Swimming,34.0
1338,Weightlifting,18.0
1511,Stretching,99.0
1483,Weightlifting,50.0
1122,Running,21.0
1094,Weightlifting,70.0
2233,Yoga,24.0
1215,HIIT,96.0
1325,Running,96.0
2463,Yoga,103.0
1620,Cycling,103.0
2047,Running,13.0
1147,Cycling,73.0
1188,HIIT,116.0
2136,Cycling,13.0
1232,Stretching,72.0
1532,Weightlifting,59.0
2358,Walking,112.0
1835,Swimming,72.0
1742,Yoga,75.0
1275,Walking,120.0
1239,Cycling,32.0
1631,Weightlifting,91.0
1754,Weightlifting,96.0
1608,HIIT,77.0
2294,Walking,95.0
1012,Walking,105.0
1268,Stretching,55.0
1486,Walking,94.0
2470,Yoga,21.0
1106,Stretching,78.0
1770,Cycling,105.0
1993,Weightlifting,78.0
2403,Pilates,32.0
2136,Swimming,119.0
1136,Yoga,36.0
1612,Pilates,116.0
2453,HIIT,53.0
2040,Cycling,116.0
1696,Cycling,31.0
2025,Pilates,79.0
1385,Walking,50.0
1092,Weightlifting,91.0
1233,Walking,110.0
2311,Pilates,84.0
1418,Cycling,23.0
1225,Walking,46.0
1614,Yoga,21.0
1670,Pilates,93.0
1984,HIIT,52.0
2063,Weightlifting,83.0
1259,Pilates,100.0
1677,HIIT,39.0
2317,Running,49.0
1291,Stretching,116.0
1328,HIIT,79.0
1693,Running,48.0
1706,Swimming,71.0
1460,Pilates,86.0
1382,Weightlifting,10.0
2157,Pilates,34.0
1745,Pilates,67.0
2253,Weightlifting,31.0
2040,Running,71.0
2429,Cycling,39.0
1519,HIIT,66.0
2354,Swimming,49.0
2311,HIIT,111.0
1599,Weightlifting,38.0
2015,Walking,93.0
1151,Pilates,120.0
1295,Swimming,78.0
2346,HIIT,16.0
1577,Pilates,52.0
1545,Weightlifting,89.0
2489,HIIT,38.0
1656,Swimming,77.0
1763,Swimming,19.0
2479,Weightlifting,42.0
1261,Cycling,91.0
1099,Stretching,73.0
1721,HIIT,93.0
1289,HIIT,104.0
1543,Pilates,53.0
1956,Running,69.0
1480,Running,76.0
1284,Swimming,27.0
1063,Cycling,51.0
1702,Running,74.0
1089,Swimming,104.0
2075,Cycling,80.0
1088,Yoga,79.0
1423,Running,59.0
2358,Cycling,70.0
1892,Weightlifting,81.0
1931,Stretching,62.0
1936,Running,29.0
1322,Walking,112.0
1613,Cycling,33.0
2072,Yoga,49.0
2491,Running,52.0
1550,Swimming,42.0
1410,Walking,31.0
1834,Weightlifting,64.0
1260,Pilates,56.0
1507,Walking,60.0
1115,Walking,82.0
2218,Pilates,44.0
1508,Running,75.0
1723,Yoga,78.0
1875,Pilates,115.0
1055,Swimming,119.0
2203,Yoga,49.0
2345,Walking,52.0
2231,HIIT,100.0
2166,Yoga,72.0
1075,Pilates,39.0
1997,Yoga,21.0
1926,Weightlifting,109.0
1749,Running,42.0
1594,Running,78.0
1516,HIIT,96.0
1239,Swimming,61.0
1788,Walking,38.0
1835,HIIT,57.0
2411,Cycling,44.0
1112,Swimming,78.0
1650,Swimming,38.0
1908,Running,37.0
2156,Swimming,57.0
2072,Weightlifting,20.0
1140,Yoga,69.0
1465,Walking,63.0
1599,Pilates,100.0
2055,Weightlifting,47.0
1953,Pilates,11.0
2037,Stretching,13.0
1849,Cycling,92.0
1856,Pilates,91.0
1998,HIIT,82.0
2122,Swimming,17.0
1700,Running,32.0
2399,Walking,20.0
1805,Walking,76.0
2403,Running,76.0
1088,Cycling,48.0
1943,Swimming,69.0
1098,HIIT,63.0
1716,Yoga,111.0
2051,HIIT,16.0
1908,Swimming,44.0
2342,Yoga,18.0
1916,Walking,69.0
1385,HIIT,115.0
2150,Stretching,51.0
1935,Swimming,34.0
1263,Cycling,47.0
2317,Swimming,31.0
1957,HIIT,70.0
2212,Running,118.0
1734,Pilates,34.0
2189,Yoga,72.0
1173,Stretching,24.0
1087,Swimming,38.0
1688,Pilates,60.0
1223,Weightlifting,106.0
2445,Yoga,69.0
1216,Cycling,27.0
1984,Walking,59.0
2479,Cycling,13.0
1952,Walking,55.0
2213,Pilates,26.0
1464,Walking,27.0
1958,Walking,97.0
1999,Yoga,29.0
1190,Running,64.0
1025,Pilates,116.0
1401,Weightlifting,36.0
1930,Stretching,111.0
2313,Running,74.0
1853,Pilates,27.0
1553,Yoga,53.0
2262,Stretching,101.0
1315,Pilates,16.0
1873,Yoga,42.0
1441,Cycling,28.0
1525,Pilates,11.0
1869,Running,68.0
1337,Stretching,69.0
2206,Stretching,20.0
2071,Weightlifting,112.0
2282,Walking,13.0
1298,Yoga,86.0
1977,Cycling,29.0
1783,Walking,109.0
1602,Swimming,31.0
2387,Running,39.0
1823,Cycling,29.0
1135,Running,47.0
1028,Yoga,90.0
1199,Walking,84.0
1009,Cycling,74.0
2351,Swimming,39.0
2264,Cycling,28.0
2494,Walking,116.0
1533,HIIT,14.0
1219,Cycling,58.0
2077,Walking,111.0
2171,HIIT,56.0
2124,Cycling,96.0
1227,Swimming,105.0
1769,Walking,112.0
1555,Pilates,97.0
1885,Pilates,116.0
1884,Pilates,89.0
1679,Swimming,47.0
1764,Walking,41.0
1328,Swimming,21.0
2201,Pilates,19.0
2432,Yoga,41.0
2125,Yoga,38.0
1245,Weightlifting,37.0
1129,Pilates,98.0
1232,Swimming,23.0
1645,HIIT,46.0
2149,Yoga,64.0
1625,Walking,97.0
1316,Stretching,46.0
1535,HIIT,82.0
1880,Swimming,15.0
1484,HIIT,113.0
2494,Yoga,112.0
1910,Stretching,60.0
1400,Running,11.0
1792,Pilates,96.0
1782,Stretching,19.0
2002,Walking,45.0
1702,Weightlifting,51.0
2330,Weightlifting,22.0
2278,Swimming,73.0
2241,Running,95.0
1206,Cycling,115.0
1589,HIIT,21.0
1317,Cycling,53.0
1412,Swimming,72.0
1203,Yoga,104.0
1759,Running,14.0
1317,Weightlifting,65.0
1726,Pilates,112.0
1056,Weightlifting,40.0
1789,Swimming,39.0
1935,Pilates,85.0
1063,Cycling,65.0
2031,Walking,105.0
1508,Weightlifting,14.0
1557,Swimming,73.0
1403,Running,25.0
1693,Stretching,102.0
1558,Stretching,35.0
2446,Stretching,52.0
1318,Stretching,64.0
1549,Pilates,114.0
2028,Stretching,92.0
1980,HIIT,48.0
2464,Cycling,35.0
1478,Yoga,90.0
1941,Weightlifting,49.0
1757,Swimming,92.0
1681,Swimming,27.0
1468,HIIT,44.0
2461,Running,85.0
2111,Weightlifting,116.0
1601,Walking,67.0
1657,HIIT,33.0
1117,Pilates,114.0
1405,Yoga,105.0
2056,Stretching,78.0
2227,Weightlifting,22.0
2276,HIIT,13.0
1069,Swimming,78.0
1268,HIIT,56.0
2314,Cycling,112.0
1614,Running,78.0
1461,HIIT,109.0
2049,Cycling,83.0
2458,HIIT,66.0
1311,Walking,88.0
1643,Swimming,44.0
2075,HIIT,107.0
2214,Swimming,109.0
1337,Weightlifting,108.0
1441,Pilates,111.0
1455,Swimming,36.0
2015,Cycling,28.0
2482,Stretching,98.0
1380,Swimming,53.0
1327,Cycling,89.0
1597,Yoga,90.0
1044,Stretching,107.0
1618,Running,115.0
2016,Weightlifting,38.0
1536,HIIT,36.0
1499,Yoga,51.0
1162,Walking,78.0
2135,Running,94.0
2356,HIIT,93.0
1005,Walking,56.0
1298,Cycling,45.0
1266,Swimming,92.0
2318,Swimming,68.0
1084,Swimming,65.0
1711,Running,42.0
2027,Weightlifting,24.0
2264,Running,119.0
1295,Walking,28.0
1427,Walking,103.0
1088,Stretching,62.0
2472,Running,63.0
1023,Running,85.0
2326,Pilates,101.0
2230,Swimming,85.0
2167,HIIT,37.0
2064,Weightlifting,88.0
1198,Walking,79.0
2213,Running,102.0
2255,Yoga,70.0
1863,Cycling,47.0
1292,Stretching,76.0
2355,Stretching,20.0
2424,Running,98.0
1757,Cycling,87.0
1263,Swimming,69.0
2382,Cycling,81.0
1200,HIIT,45.0
1146,HIIT,45.0
1766,Walking,86.0
2168,Stretching,54.0
1385,HIIT,84.0
1090,Pilates,49.0
1997,Pilates,71.0
1857,Running,21.0
2162,HIIT,80.0
1913,Walking,112.0
1177,Pilates,39.0
2183,HIIT,108.0
1861,Yoga,17.0
1549,Yoga,90.0
2105,HIIT,116.0
1473,Walking,81.0
2287,HIIT,38.0
2161,Swimming,33.0
2035,Running,83.0
1737,Walking,38.0
1891,Weightlifting,25.0
1128,HIIT,65.0
1311,Cycling,37.0
1262,HIIT,45.0
2297,Cycling,59.0
1942,Walking,55.0
2116,Cycling,99.0
2213,Stretching,110.0
1882,Stretching,45.0
2456,Swimming,57.0
2219,HIIT,11.0
2383,Cycling,94.0
1483,Cycling,54.0
2495,Stretching,29.0
2387,Swimming,97.0
2358,Pilates,34.0
1616,Weightlifting,24.0
2137,Walking,82.0
2129,Cycling,58.0
1182,Pilates,17.0
2460,Running,36.0
1699,Stretching,14.0
2274,Cycling,23.0
2443,Pilates,45.0
1106,Pilates,40.0
1459,Swimming,60.0
1514,Walking,69.0
1161,Walking,28.0
1136,Yoga,22.0
1904,Walking,74.0
1782,Swimming,62.0
1570,Weightlifting,96.0
2143,Pilates,118.0
2255,Cycling,17.0
1875,Walking,76.0
1528,HIIT,36.0
2315,Stretching,16.0
1218,Pilates,27.0
1281,Cycling,27.0
1793,Yoga,71.0
2108,HIIT,74.0
2272,Running,105.0
1108,Cycling,39.0
1910,Cycling,110.0
2451,Pilates,38.0
2103,Stretching,46.0
1429,Running,38.0
2140,Running,79.0
1714,Walking,101.0
2075,Cycling,101.0
1587,Walking,10.0
1610,Yoga,27.0
2091,Stretching,91.0
2312,Walking,61.0
2352,Running,82.0
2211,HIIT,42.0
2473,Swimming,52.0
1212,Yoga,107.0
2057,Swimming,109.0
2224,Walking,27.0
2127,Swimming,100.0
1713,Stretching,44.0
1675,Running,25.0
1153,Stretching,11.0
2406,HIIT,97.0
1752,Stretching,85.0
2209,Walking,28.0
2169,Walking,60.0
1946,Walking,96.0
2346,Pilates,56.0
1663,Weightlifting,108.0
2028,Cycling,69.0
1216,Running,115.0
1824,Stretching,79.0
1482,Cycling,103.0
1200,Yoga,57.0
2464,Swimming,40.0
2153,Stretching,68.0
1995,Weightlifting,49.0
2165,Walking,37.0
1701,Swimming,38.0
1769,Running,119.0
