UserID,PostureScore,AlertTriggered,AlertTriggeredDate
1952,68.0,Yes,2025-04-18
2483,89.0,No,
2359,81.0,Yes,2025-12-04
1662,86.0,Yes,2025-12-03
1946,74.0,Yes,2025-08-21
2321,54.0,Yes,2025-06-29
1577,56.0,No,
1754,86.0,No,
2272,69.0,Yes,2025-06-03
1173,98.0,No,
1146,81.0,No,
2158,72.0,Yes,2025-11-25
2380,63.0,No,
2401,83.0,Yes,2025-01-14
1613,72.0,No,
1377,68.0,No,
2270,60.0,Yes,2025-03-17
1986,68.0,Yes,2025-06-14
2108,51.0,No,
2423,83.0,Yes,2025-06-19
2396,54.0,No,
1431,83.0,No,
2456,83.0,Yes,2025-02-09
1504,80.0,Yes,2025-04-16
2230,83.0,Yes,2025-05-27
2498,62.0,Yes,2025-04-02
1821,68.0,Yes,2025-07-07
1640,52.0,No,
1682,68.0,No,
2340,67.0,No,
2343,88.0,Yes,2025-07-19
1178,89.0,No,
1750,69.0,No,
2411,51.0,No,
2326,81.0,No,
2280,89.0,Yes,2025-03-06
1773,80.0,No,
2489,51.0,No,
2179,67.0,No,
2424,97.0,Yes,2025-07-13
1816,64.0,Yes,2025-03-01
1465,72.0,Yes,2025-10-05
1536,85.0,Yes,2025-06-27
1659,88.0,No,
2368,75.0,No,
2385,97.0,Yes,2025-11-05
1403,53.0,Yes,2025-06-16
1075,88.0,No,
1645,75.0,Yes,2025-11-30
1031,73.0,Yes,2025-08-02
2058,64.0,No,
1125,90.0,No,
1572,75.0,Yes,2025-08-12
1100,93.0,Yes,2025-12-28
1576,77.0,Yes,2025-06-14
2085,51.0,Yes,2025-03-26
2140,63.0,Yes,2025-12-20
1680,97.0,Yes,2025-01-11
1055,58.0,No,
2440,55.0,Yes,2025-01-04
1575,93.0,No,
1206,83.0,No,
1171,91.0,Yes,2025-06-26
2320,55.0,Yes,2025-01-17
2500,50.0,Yes,2025-05-24
1188,76.0,No,
2468,87.0,No,
1447,72.0,Yes,2025-07-16
2167,83.0,Yes,2025-12-11
1636,53.0,Yes,2025-11-08
2369,62.0,No,
1002,50.0,No,
1531,51.0,No,
1843,53.0,No,
1275,68.0,Yes,2025-11-14
2372,50.0,Yes,2025-03-09
2353,100.0,Yes,2025-11-07
2371,58.0,No,
1071,92.0,No,
1453,80.0,Yes,2025-01-29
1404,96.0,No,
1264,63.0,Yes,2025-06-24
2393,82.0,No,
1036,95.0,Yes,2025-12-20
2416,63.0,No,
2022,81.0,No,
1358,96.0,No,
1817,56.0,No,
2099,66.0,Yes,2025-01-30
1653,95.0,Yes,2025-01-27
1265,84.0,Yes,2025-11-26
2216,85.0,Yes,2025-08-04
1955,69.0,Yes,2025-01-04
1477,54.0,No,
2414,92.0,No,
1303,94.0,Yes,2025-12-19
2357,69.0,Yes,2025-12-10
1330,54.0,Yes,2025-10-06
1423,94.0,No,
1399,94.0,No,
1601,84.0,Yes,2025-01-11
1897,86.0,No,
2147,85.0,Yes,2025-01-17
1668,,No,
1270,76.0,Yes,2025-07-30
1478,82.0,Yes,2025-01-03
2066,78.0,No,
2025,56.0,Yes,2025-03-05
1223,81.0,Yes,2025-08-27
2050,53.0,Yes,2025-05-21
1603,76.0,No,
1962,81.0,Yes,2025-04-01
1039,66.0,No,
2337,96.0,No,
2016,84.0,No,
2043,59.0,No,
2376,70.0,Yes,2025-11-10
1828,86.0,Yes,2025-03-01
1670,50.0,Yes,2025-10-19
1703,72.0,No,
1181,64.0,No,
2443,74.0,No,
1383,86.0,No,
1425,98.0,No,
1864,59.0,No,
1730,51.0,No,
1174,84.0,Yes,2025-08-31
1921,59.0,Yes,2025-01-12
1446,78.0,No,
1249,56.0,Yes,
1662,93.0,No,
1381,,Yes,2025-01-18
1144,97.0,Yes,2025-09-04
1969,55.0,Yes,2025-06-05
1103,85.0,Yes,
1468,70.0,No,
1392,79.0,Yes,2025-03-22
1286,87.0,No,
1468,58.0,Yes,2025-05-08
2433,96.0,Yes,2025-05-14
1439,88.0,No,
1068,96.0,No,
2132,100.0,Yes,2025-11-07
2088,57.0,Yes,2025-07-12
2005,51.0,Yes,2025-06-15
1043,85.0,No,
2028,81.0,Yes,2025-03-11
2119,84.0,Yes,2025-05-23
1245,54.0,No,
2094,62.0,Yes,2025-09-10
1576,53.0,Yes,2025-02-14
1364,57.0,No,
2058,51.0,No,
1671,81.0,Yes,2025-06-25
2413,57.0,Yes,
1024,64.0,Yes,2025-10-13
1893,100.0,No,
1729,98.0,Yes,2025-11-20
2075,88.0,Yes,2025-01-18
1313,60.0,Yes,2025-04-14
1642,68.0,No,
2265,55.0,No,
2443,78.0,Yes,2025-06-23
1420,,Yes,2025-04-09
2043,85.0,No,
1279,74.0,Yes,2025-01-05
1551,69.0,Yes,2025-01-08
1306,65.0,Yes,2025-04-02
2069,78.0,No,
1973,79.0,Yes,2025-02-21
1875,83.0,No,
2072,89.0,No,
1657,97.0,Yes,2025-12-28
1046,89.0,No,
1820,100.0,Yes,2025-08-07
1660,89.0,Yes,2025-10-22
1503,55.0,Yes,2025-02-06
1261,63.0,No,
2435,97.0,Yes,2025-05-28
1081,64.0,No,
1246,97.0,Yes,2025-08-10
2181,72.0,Yes,2025-12-29
1972,72.0,No,
1171,61.0,No,
1298,67.0,No,
1629,92.0,Yes,2025-08-30
1076,53.0,No,
1139,62.0,No,
1413,70.0,Yes,2025-09-01
1134,89.0,Yes,
1733,82.0,No,
2405,67.0,Yes,2025-02-18
1852,75.0,Yes,2025-07-18
1987,81.0,Yes,2025-07-12
2106,83.0,Yes,2025-10-11
1185,59.0,No,
2395,70.0,Yes,2025-12-29
1974,76.0,No,
2170,72.0,No,
1084,65.0,Yes,2025-04-20
2348,89.0,No,
2407,98.0,No,
2398,55.0,Yes,2025-03-28
1720,96.0,Yes,2025-07-11
2402,92.0,Yes,2025-08-31
1662,93.0,No,
1449,71.0,Yes,2025-01-06
1287,83.0,No,
2080,77.0,Yes,2025-09-05
2028,96.0,No,
1508,95.0,Yes,2025-09-22
1240,52.0,No,
2301,97.0,No,
1622,77.0,No,
2094,52.0,Yes,2025-10-20
2400,100.0,No,
2336,65.0,No,
2173,65.0,No,
2486,54.0,Yes,2025-03-31
2258,73.0,Yes,2025-01-16
1994,59.0,Yes,2025-05-17
2029,74.0,No,
1885,88.0,Yes,2025-05-13
2475,54.0,No,
2472,82.0,Yes,2025-09-01
1917,86.0,Yes,2025-08-13
2177,61.0,Yes,2025-08-21
2218,98.0,Yes,2025-06-29
1046,84.0,Yes,2025-07-04
1415,74.0,Yes,2025-02-13
1853,56.0,No,
2300,61.0,No,
1680,91.0,No,
1094,65.0,Yes,2025-08-15
1179,66.0,No,
1769,71.0,No,
1777,67.0,No,
1934,72.0,Yes,2025-12-07
2370,74.0,Yes,2025-02-26
2477,79.0,No,
2268,81.0,Yes,2025-11-25
1442,91.0,No,
2108,97.0,No,
2021,56.0,No,
2225,80.0,Yes,2025-11-17
2293,58.0,No,
2415,69.0,No,
1217,69.0,No,
2468,56.0,Yes,2025-07-12
1936,88.0,Yes,2025-03-13
1132,67.0,Yes,2025-02-01
2459,91.0,No,
1288,90.0,Yes,2025-01-31
2125,97.0,Yes,2025-08-18
1413,85.0,No,
1261,,No,
1816,91.0,No,
1574,92.0,Yes,2025-06-17
2167,69.0,No,
1972,63.0,Yes,2025-01-05
2337,79.0,No,
1751,92.0,Yes,2025-11-27
1539,100.0,Yes,2025-03-15
1100,97.0,No,
1566,67.0,Yes,2025-08-02
1051,82.0,Yes,2025-10-26
2327,73.0,No,
2388,93.0,Yes,2025-07-11
1834,62.0,Yes,2025-01-13
2416,76.0,Yes,2025-08-02
1820,61.0,Yes,2025-12-13
1613,52.0,Yes,2025-09-11
1664,97.0,No,
1344,52.0,Yes,2025-05-19
1489,74.0,Yes,2025-06-26
2214,83.0,No,
1283,64.0,No,
2132,51.0,No,
1232,64.0,No,
1025,87.0,No,
1215,97.0,Yes,2025-07-16
1167,100.0,Yes,2025-02-10
1116,94.0,Yes,2025-04-21
2442,,No,
1551,83.0,Yes,2025-09-02
1543,,Yes,2025-12-04
2408,86.0,No,
1199,87.0,Yes,2025-08-20
1588,76.0,Yes,2025-01-21
1516,55.0,No,
1129,86.0,Yes,2025-08-24
1837,87.0,Yes,2025-06-19
1630,52.0,Yes,2025-09-10
1778,82.0,Yes,2025-11-10
1388,53.0,No,
2225,88.0,No,
2238,76.0,Yes,2025-03-29
2243,94.0,No,
1868,58.0,Yes,2025-06-23
1386,79.0,Yes,2025-12-24
1436,58.0,No,
1110,54.0,Yes,2025-04-29
2296,70.0,Yes,2025-09-06
2494,78.0,Yes,2025-03-21
1394,98.0,Yes,2025-08-09
1436,60.0,Yes,2025-12-25
1950,99.0,No,
2176,85.0,Yes,2025-03-27
1347,93.0,No,
1463,69.0,No,
1448,53.0,No,
1051,96.0,No,
1628,71.0,No,
2119,57.0,No,
1789,80.0,Yes,2025-08-18
1473,61.0,No,
1890,62.0,Yes,
1635,99.0,Yes,2025-11-02
1529,59.0,Yes,2025-08-23
1266,80.0,No,
1266,100.0,No,
1985,79.0,No,
2098,88.0,No,
2468,97.0,No,
2201,58.0,No,
1661,64.0,No,
1568,97.0,No,
2077,56.0,No,
2176,54.0,Yes,2025-05-28
1057,,No,
1183,65.0,No,
1074,75.0,Yes,2025-10-27
1979,69.0,No,
1706,65.0,Yes,2025-02-17
1207,70.0,Yes,2025-07-30
1308,66.0,Yes,2025-12-25
2290,79.0,Yes,2025-02-24
1945,86.0,No,
1290,59.0,Yes,2025-04-03
2408,79.0,No,
1947,90.0,No,
2016,51.0,No,
1614,62.0,Yes,2025-06-01
1451,77.0,Yes,2025-02-12
2116,63.0,No,
1813,87.0,Yes,2025-03-14
1789,89.0,No,
2009,95.0,Yes,2025-04-16
1180,58.0,Yes,2025-02-16
1801,91.0,No,
1929,64.0,Yes,2025-07-02
1851,95.0,Yes,2025-07-20
2048,93.0,Yes,2025-02-13
1428,,No,
1656,75.0,No,
1283,59.0,Yes,2025-01-14
2042,84.0,Yes,2025-09-29
2149,55.0,Yes,2025-10-04
1496,93.0,No,
1499,69.0,Yes,2025-09-27
1077,93.0,Yes,2025-05-23
2322,81.0,No,
2227,90.0,No,
2086,53.0,Yes,2025-04-17
2028,,Yes,2025-06-18
2489,75.0,No,
1922,56.0,Yes,2025-07-21
1486,75.0,Yes,2025-12-31
1491,50.0,No,
1754,92.0,No,
1716,70.0,Yes,2025-08-06
1776,55.0,Yes,2025-07-19
2120,77.0,Yes,2025-06-01
1073,93.0,No,
1621,54.0,No,
2165,66.0,Yes,2025-07-15
1647,87.0,Yes,2025-02-18
2354,86.0,Yes,2025-05-11
1887,57.0,Yes,2025-04-07
1831,91.0,Yes,2025-06-09
2232,63.0,No,
1791,61.0,Yes,2025-07-05
2250,98.0,No,
1688,68.0,No,
1081,77.0,No,
1027,65.0,No,
1795,55.0,Yes,2025-05-30
1725,80.0,No,
1710,90.0,Yes,2025-04-01
1070,77.0,No,
2275,68.0,No,
1971,59.0,No,
2282,59.0,Yes,2025-11-24
1593,92.0,No,
2367,68.0,No,
1945,53.0,Yes,2025-04-20
1795,69.0,No,
2228,99.0,No,
2143,57.0,No,
1022,53.0,No,
1903,76.0,Yes,2025-10-31
2105,57.0,No,
1097,63.0,No,
1511,91.0,No,
2467,69.0,Yes,2025-10-18
1795,97.0,No,
1465,65.0,Yes,2025-09-10
1997,72.0,Yes,2025-11-13
2145,90.0,No,
1892,75.0,No,
1030,64.0,Yes,2025-09-04
2072,51.0,No,
1978,65.0,No,
1141,92.0,No,
1478,70.0,No,
2479,58.0,Yes,2025-05-27
1838,85.0,No,
2480,81.0,No,
1026,72.0,No,
1400,65.0,Yes,2025-06-23
1296,97.0,Yes,2025-12-19
1922,61.0,No,
1283,58.0,Yes,2025-09-15
1931,77.0,No,
1756,53.0,Yes,
2026,96.0,Yes,2025-03-09
2084,91.0,No,
1039,58.0,Yes,2025-05-19
2314,63.0,No,
1027,55.0,No,
2494,94.0,No,
2305,75.0,Yes,2025-12-20
1350,,Yes,2025-05-30
1020,95.0,Yes,
1024,76.0,Yes,2025-06-18
1606,94.0,No,
2136,61.0,Yes,2025-05-27
1862,53.0,No,
2154,82.0,No,
2212,70.0,No,
1600,74.0,Yes,2025-01-03
1670,94.0,No,
1467,94.0,Yes,2025-01-24
2458,59.0,No,
1486,69.0,No,
1244,95.0,No,
1065,75.0,Yes,2025-08-05
2187,64.0,Yes,2025-09-08
2423,78.0,Yes,2025-01-03
1115,63.0,Yes,2025-06-30
1298,52.0,Yes,2025-04-07
1484,85.0,No,
2143,77.0,No,
1699,78.0,No,
1916,90.0,No,
1970,75.0,Yes,2025-11-10
1989,88.0,No,
1001,76.0,No,
1399,86.0,Yes,2025-02-25
1958,72.0,No,
1998,84.0,Yes,2025-04-15
1335,69.0,Yes,2025-09-25
1081,95.0,Yes,2025-01-17
1055,,Yes,2025-10-13
1276,,No,
1436,71.0,No,
1721,59.0,No,
2356,60.0,No,
2258,80.0,No,
1196,88.0,No,
2087,100.0,Yes,2025-10-15
2499,93.0,No,
1156,81.0,Yes,2025-03-29
2225,86.0,No,
1874,76.0,Yes,2025-02-21
1750,78.0,No,
2081,50.0,No,
1683,50.0,Yes,2025-12-18
1807,,No,
1198,83.0,No,
1089,76.0,Yes,2025-07-31
1347,96.0,Yes,2025-09-09
2440,57.0,Yes,2025-12-30
1075,99.0,Yes,2025-08-02
1892,93.0,Yes,2025-12-10
1061,71.0,No,
1698,67.0,No,
2357,56.0,No,
1171,86.0,Yes,2025-07-29
1981,87.0,No,
2049,58.0,No,
2475,53.0,Yes,
1811,92.0,No,
1719,78.0,No,
1643,65.0,No,
1013,63.0,Yes,2025-10-24
1384,100.0,No,
1665,68.0,Yes,2025-03-05
2140,76.0,No,
1184,63.0,Yes,2025-08-05
2263,64.0,Yes,2025-02-09
1219,74.0,Yes,2025-06-26
1660,68.0,No,
1555,82.0,No,
1935,65.0,No,
1669,66.0,No,
2004,51.0,No,
1535,53.0,Yes,2025-11-17
1045,86.0,Yes,2025-07-05
1665,59.0,No,
1174,81.0,Yes,2025-04-25
1422,65.0,Yes,2025-11-11
1326,65.0,Yes,2025-12-31
1654,87.0,No,
2034,81.0,Yes,2025-04-15
1388,69.0,Yes,2025-03-03
2357,94.0,Yes,2025-05-31
2374,50.0,Yes,2025-09-16
1875,70.0,Yes,2025-03-25
1389,93.0,No,
1894,71.0,No,
1646,99.0,Yes,2025-09-05
2416,53.0,Yes,2025-10-31
1285,68.0,Yes,2025-09-25
1003,91.0,No,
1697,90.0,Yes,2025-08-03
2284,76.0,No,
1317,51.0,No,
1882,,Yes,2025-01-16
1855,92.0,Yes,2025-08-01
2325,56.0,No,
1473,77.0,Yes,2025-11-19
1973,85.0,Yes,2025-05-04
1275,69.0,Yes,2025-04-24
1928,86.0,Yes,2025-01-03
1966,50.0,No,
1528,57.0,No,
2459,52.0,Yes,
1351,80.0,No,
1524,54.0,Yes,2025-01-15
1586,66.0,Yes,2025-07-03
2237,78.0,Yes,2025-10-09
2206,93.0,No,
1746,73.0,Yes,2025-11-09
1660,54.0,No,
2060,94.0,Yes,2025-09-22
2385,62.0,Yes,2025-12-28
1185,77.0,No,
1371,98.0,No,
1759,68.0,No,
2446,76.0,No,
2292,74.0,Yes,2025-08-25
1346,,No,
1131,65.0,Yes,2025-08-09
1864,97.0,No,
2046,51.0,Yes,2025-09-03
1726,82.0,No,
1422,65.0,No,
2129,81.0,Yes,
2097,70.0,Yes,2025-01-09
2080,64.0,Yes,2025-04-12
2321,96.0,No,
1269,63.0,Yes,2025-11-12
2360,67.0,Yes,2025-02-08
1955,51.0,No,
1835,77.0,Yes,2025-09-09
1543,92.0,Yes,2025-03-09
1800,96.0,No,
2363,56.0,Yes,2025-11-23
2210,97.0,No,
1997,84.0,No,
1076,86.0,Yes,
2373,100.0,No,
1838,92.0,Yes,2025-09-10
2201,80.0,No,
1665,66.0,Yes,2025-11-05
2165,51.0,Yes,2025-09-11
1692,82.0,No,
1745,77.0,No,
1282,67.0,Yes,2025-03-29
2114,50.0,Yes,2025-10-30
1373,75.0,No,
1694,79.0,Yes,2025-05-18
2206,62.0,Yes,2025-09-13
2143,78.0,No,
1187,94.0,No,
1202,62.0,Yes,2025-02-07
1089,86.0,No,
2015,96.0,Yes,2025-06-25
1568,80.0,No,
2071,78.0,Yes,2025-06-15
2238,82.0,Yes,2025-10-30
1834,86.0,Yes,2025-04-07
2233,94.0,No,
2157,98.0,No,
1643,64.0,No,
2007,71.0,Yes,2025-04-06
2321,68.0,No,
1058,90.0,Yes,2025-12-06
1976,65.0,Yes,2025-07-26
2210,93.0,No,
2145,60.0,No,
1811,96.0,No,
2076,86.0,No,
2047,92.0,No,
1300,71.0,No,
1294,59.0,No,
1538,89.0,No,
2468,100.0,Yes,2025-08-22
2079,,Yes,2025-03-30
2328,65.0,No,
2369,55.0,Yes,2025-01-22
1253,100.0,No,
1176,56.0,Yes,2025-07-26
2033,96.0,Yes,
2336,54.0,No,
1856,81.0,No,
1632,56.0,No,
1307,71.0,No,
1447,100.0,No,
1212,67.0,No,
1453,60.0,Yes,2025-05-11
1630,77.0,No,
2352,71.0,Yes,2025-07-29
1513,95.0,No,
1864,74.0,No,
2281,62.0,No,
1917,61.0,Yes,2025-04-09
1848,81.0,No,
1229,51.0,No,
1554,,No,
1447,,Yes,2025-06-30
1498,50.0,Yes,2025-05-23
2258,99.0,No,
2267,90.0,No,
1584,76.0,No,
2309,89.0,Yes,2025-05-01
2053,95.0,No,
1033,65.0,Yes,2025-07-30
1908,89.0,No,
2325,92.0,Yes,2025-10-05
2119,94.0,No,
1570,83.0,No,
1689,77.0,Yes,2025-03-19
2235,60.0,Yes,2025-10-19
2452,95.0,No,
2166,77.0,Yes,2025-02-01
1708,60.0,No,
1726,69.0,No,
2050,85.0,Yes,2025-12-03
1920,100.0,Yes,2025-12-16
1984,97.0,Yes,2025-09-13
1872,84.0,No,
1890,80.0,Yes,2025-01-31
1937,99.0,Yes,2025-08-28
2430,83.0,No,
1792,97.0,No,
2298,98.0,Yes,2025-01-06
1115,53.0,No,
2352,75.0,Yes,2025-12-18
1618,75.0,Yes,2025-03-01
1726,66.0,No,
2392,50.0,Yes,2025-02-13
2477,51.0,No,
2140,91.0,No,
1439,60.0,No,
1033,95.0,No,
1681,76.0,No,
2461,81.0,Yes,2025-06-25
1242,53.0,No,
2499,80.0,Yes,2025-07-12
1204,78.0,Yes,2025-04-15
1478,95.0,No,
1082,53.0,Yes,2025-09-06
1754,60.0,Yes,2025-05-29
2456,99.0,Yes,2025-05-15
2147,76.0,No,
1321,84.0,No,
1713,,No,
2491,74.0,No,
1569,79.0,No,
2383,60.0,No,
2433,66.0,Yes,2025-10-11
2201,58.0,Yes,2025-11-24
1907,77.0,No,
1446,100.0,No,
1082,90.0,Yes,2025-06-12
2419,75.0,No,
1468,70.0,No,
1552,52.0,Yes,2025-10-07
1159,95.0,No,
1598,,No,
1740,86.0,No,
2469,78.0,Yes,2025-05-23
1868,80.0,Yes,2025-10-09
1683,59.0,Yes,2025-05-12
1616,74.0,No,
1581,77.0,Yes,2025-05-04
1599,85.0,Yes,2025-01-07
1946,67.0,No,
2044,89.0,No,
2192,59.0,Yes,2025-10-09
1026,62.0,No,
1983,86.0,Yes,2025-06-22
1710,71.0,No,
1590,87.0,Yes,2025-07-10
1123,68.0,Yes,2025-01-06
1250,63.0,No,
1744,63.0,Yes,2025-10-19
2362,62.0,No,
2460,85.0,No,
1643,92.0,No,
1992,77.0,No,
1065,58.0,Yes,2025-04-08
2011,81.0,No,
1218,97.0,Yes,2025-02-12
1630,64.0,No,
1469,,No,
1293,94.0,No,
1859,76.0,Yes,2025-12-27
1538,83.0,No,
1745,65.0,No,
2471,83.0,No,
2239,94.0,Yes,2025-09-26
1637,63.0,No,
1293,64.0,No,
1324,74.0,Yes,2025-01-18
2461,74.0,Yes,2025-01-11
1493,77.0,Yes,2025-08-03
1992,85.0,No,
2255,97.0,No,
1685,85.0,No,
2257,73.0,Yes,2025-09-02
1174,59.0,No,
2061,79.0,No,
1238,82.0,Yes,2025-12-07
1588,53.0,Yes,2025-03-22
2202,72.0,No,
1176,69.0,Yes,2025-07-09
2458,70.0,No,
1597,52.0,No,
1128,92.0,No,
1513,87.0,Yes,2025-03-02
2340,83.0,Yes,2025-08-31
2410,98.0,Yes,2025-01-06
2256,99.0,Yes,2025-09-17
1986,61.0,No,
1176,,Yes,2025-06-02
1224,53.0,Yes,2025-12-24
1794,96.0,No,
1627,61.0,Yes,2025-01-19
1738,100.0,No,
2134,74.0,Yes,2025-11-21
1327,71.0,No,
2164,59.0,No,
1182,56.0,Yes,
1410,53.0,No,
2230,85.0,No,
1746,53.0,No,
1828,56.0,No,
1987,63.0,Yes,2025-10-31
1362,51.0,No,
2372,74.0,Yes,2025-10-18
1821,73.0,Yes,
1784,99.0,No,
2225,98.0,Yes,2025-05-01
2475,93.0,No,
1799,,No,
1097,100.0,No,
1631,86.0,Yes,2025-08-24
2473,72.0,No,
1857,99.0,No,
2489,71.0,Yes,2025-01-31
1402,62.0,No,
1592,94.0,Yes,2025-06-02
1927,85.0,No,
1331,58.0,No,
1389,71.0,No,
2212,88.0,Yes,2025-09-19
2259,51.0,No,
2274,100.0,No,
1828,99.0,Yes,2025-05-28
2459,70.0,Yes,2025-03-14
1308,88.0,No,
2049,82.0,Yes,2025-04-12
1821,64.0,No,
2078,70.0,Yes,2025-10-28
1986,52.0,No,
1038,73.0,Yes,2025-10-06
2482,86.0,Yes,2025-06-07
1312,76.0,Yes,2025-02-01
1322,78.0,No,
1651,58.0,Yes,2025-07-17
1173,97.0,Yes,
2393,77.0,Yes,2025-03-17
1138,54.0,Yes,2025-08-20
1826,100.0,Yes,2025-08-12
1673,54.0,No,
1212,100.0,Yes,2025-12-08
1170,53.0,Yes,2025-09-30
2377,83.0,Yes,2025-10-21
2244,61.0,Yes,2025-10-02
2151,61.0,No,
2345,86.0,Yes,2025-04-03
2078,78.0,No,
2045,66.0,No,
2331,70.0,No,
1341,99.0,Yes,2025-09-01
1182,63.0,No,
2111,94.0,No,
2031,60.0,Yes,2025-04-19
1071,71.0,Yes,2025-04-02
1904,87.0,Yes,2025-06-13
2244,54.0,No,
1607,50.0,Yes,2025-03-08
2181,54.0,Yes,2025-06-27
1426,64.0,No,
1115,59.0,Yes,2025-10-13
1656,79.0,Yes,2025-04-13
1329,64.0,No,
1101,82.0,No,
1732,75.0,Yes,2025-06-27
1845,84.0,Yes,2025-04-06
1834,85.0,Yes,2025-12-26
2449,58.0,No,
1233,52.0,No,
1479,62.0,Yes,2025-12-04
1581,55.0,No,
1795,91.0,Yes,2025-06-12
1385,98.0,Yes,2025-06-01
1819,64.0,No,
2469,72.0,No,
1234,89.0,Yes,2025-04-17
1239,92.0,No,
1008,55.0,Yes,2025-03-01
1460,87.0,No,
1029,72.0,No,
1533,91.0,Yes,2025-05-03
1571,66.0,No,
1491,96.0,Yes,2025-08-20
1941,64.0,Yes,2025-09-28
2361,61.0,Yes,2025-09-08
2042,61.0,Yes,2025-09-30
1249,65.0,No,
2057,94.0,No,
1605,75.0,No,
1644,88.0,Yes,2025-05-21
1854,79.0,No,
2496,80.0,Yes,2025-01-11
1702,85.0,Yes,2025-06-08
1140,62.0,Yes,
1042,76.0,Yes,2025-04-03
1517,73.0,No,
1937,82.0,Yes,2025-11-27
1539,86.0,No,
1870,64.0,Yes,2025-05-12
2310,60.0,Yes,2025-12-16
1176,82.0,Yes,2025-02-28
1292,73.0,No,
1313,70.0,No,
1738,86.0,No,
2025,62.0,Yes,2025-02-13
1355,88.0,No,
2194,52.0,Yes,2025-02-24
2275,62.0,No,
1468,54.0,No,
1185,100.0,Yes,2025-10-29
1188,62.0,Yes,2025-12-18
2133,82.0,Yes,2025-02-23
1615,82.0,Yes,2025-01-21
1328,58.0,No,
1613,57.0,Yes,2025-11-02
1089,87.0,Yes,2025-11-04
1793,62.0,Yes,2025-04-19
2168,68.0,Yes,2025-04-15
1527,59.0,No,
1850,76.0,No,
2069,61.0,Yes,2025-04-23
1392,55.0,No,
2018,70.0,Yes,2025-02-10
1085,83.0,Yes,2025-03-30
2220,81.0,No,
1633,93.0,Yes,2025-10-29
2338,54.0,No,
1674,90.0,Yes,2025-01-24
1281,90.0,No,
2160,55.0,Yes,2025-06-30
1705,90.0,No,
1389,74.0,No,
1343,,Yes,2025-10-05
2363,98.0,No,
1764,50.0,Yes,2025-05-07
2229,73.0,No,
2348,82.0,Yes,2025-02-11
1277,50.0,Yes,2025-11-11
1533,99.0,No,
1259,87.0,Yes,2025-04-21
1330,93.0,Yes,2025-08-28
1189,,Yes,2025-05-31
1275,69.0,Yes,2025-04-24
1783,63.0,No,
2088,100.0,Yes,2025-07-23
1254,65.0,No,
1275,83.0,No,
2042,80.0,No,
2027,100.0,No,
1517,73.0,No,
1853,70.0,No,
1628,64.0,No,
1011,100.0,No,
2248,60.0,No,
1079,70.0,Yes,2025-12-07
1664,65.0,Yes,2025-03-22
1142,53.0,No,
2412,55.0,Yes,2025-11-21
2289,81.0,No,
1467,71.0,No,
1088,75.0,No,
2454,80.0,Yes,2025-03-09
2248,85.0,No,
2362,81.0,No,
1216,52.0,Yes,2025-07-08
1124,58.0,Yes,2025-05-22
2059,94.0,Yes,2025-04-09
2167,86.0,No,
1127,81.0,No,
2486,67.0,Yes,2025-02-04
1930,58.0,No,
1296,76.0,Yes,2025-07-24
1482,52.0,Yes,2025-04-02
1341,100.0,Yes,2025-10-24
1945,84.0,No,
1668,52.0,No,
1713,65.0,No,
1403,66.0,No,
1657,96.0,No,
1644,62.0,No,
1156,65.0,No,
1814,57.0,Yes,2025-05-19
1219,74.0,Yes,2025-04-04
1758,70.0,Yes,2025-05-13
2376,77.0,Yes,2025-05-06
2356,91.0,Yes,2025-08-09
1456,68.0,No,
1681,100.0,Yes,2025-03-05
1527,98.0,Yes,2025-04-20
1227,57.0,No,
2315,55.0,No,
1528,53.0,Yes,2025-12-20
1580,72.0,No,
1375,80.0,Yes,2025-06-04
1677,78.0,No,
2304,77.0,Yes,2025-10-10
1013,66.0,Yes,2025-10-30
1796,72.0,Yes,2025-08-16
1723,97.0,Yes,2025-04-07
1781,94.0,Yes,2025-02-02
2343,82.0,Yes,2025-04-24
1324,67.0,Yes,2025-06-09
1766,83.0,Yes,2025-03-25
2070,,No,
2012,77.0,No,
1376,99.0,No,
2249,89.0,No,
1441,95.0,Yes,2025-09-06
1524,93.0,Yes,2025-10-10
1450,79.0,Yes,2025-01-17
1900,69.0,No,
2205,96.0,Yes,2025-08-14
1694,77.0,No,
2460,79.0,No,
1324,89.0,Yes,2025-04-20
2494,94.0,No,
1319,93.0,No,
2102,88.0,Yes,2025-02-21
1171,88.0,No,
1226,65.0,No,
1230,74.0,Yes,2025-07-16
1236,64.0,No,
2382,69.0,No,
1431,56.0,No,
1497,,Yes,2025-05-05
2207,83.0,Yes,2025-12-17
1043,72.0,Yes,2025-03-06
1926,64.0,No,
1812,60.0,No,
1803,52.0,Yes,2025-01-03
2169,83.0,Yes,2025-03-29
2167,77.0,No,
2422,70.0,No,
1563,65.0,No,
1072,50.0,Yes,2025-01-26
2296,90.0,Yes,2025-08-17
1151,93.0,Yes,2025-07-10
1388,80.0,Yes,2025-04-15
1009,79.0,Yes,2025-09-30
1398,52.0,No,
1121,74.0,No,
2263,72.0,Yes,2025-06-29
2479,76.0,No,
2203,67.0,No,
1895,59.0,No,
1987,81.0,Yes,2025-07-12
2164,67.0,Yes,2025-04-17
1513,85.0,Yes,
1159,68.0,Yes,2025-04-12
2342,64.0,No,
2482,58.0,No,
1177,80.0,No,
1569,68.0,No,
